WigleWifi-1.4,appRelease=2.26,model=LG-H870,release=7.0,device=lucye,display=NRD90U,board=msm8996,brand=lge
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
00:02:6f:cd:56:1f,,[ESS],2017-11-10 11:19:03,13,-75,31.87986357,34.74433271,40,4.550999641418457,WIFI
06:ae:db:48:9c:45,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-10 11:19:05,11,-74,31.88010017,34.74396346,41,4.550999641418457,WIFI
14:ae:db:48:9c:45,GOLBARY,[WPA2-PSK-CCMP][ESS],2017-11-10 11:19:05,11,-75,31.88010017,34.74396346,41,4.550999641418457,WIFI
00:02:6f:cd:56:d3,,[ESS],2017-11-10 11:19:19,3,-78,31.88217478,34.74180392,43,4.550999641418457,WIFI
06:ae:db:48:9c:45,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-10 11:19:19,11,-74,31.88217478,34.74180392,43,4.550999641418457,WIFI
14:ae:db:48:9c:45,GOLBARY,[WPA2-PSK-CCMP][ESS],2017-11-10 11:19:19,11,-75,31.88217478,34.74180392,43,4.550999641418457,WIFI
14:ae:db:be:c5:62,Amnon-2.4,[WPA2-PSK-CCMP][ESS],2017-11-10 11:19:19,1,-83,31.88217478,34.74180392,43,4.550999641418457,WIFI
14:af:db:be:c5:62,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-10 11:19:19,1,-85,31.88217478,34.74180392,43,4.550999641418457,WIFI
00:02:6f:cd:56:1f,,[ESS],2017-11-10 11:19:19,13,-75,31.88217478,34.74180392,43,4.550999641418457,WIFI
f4:f2:6d:6d:76:08,T128_5eb1d8,[WPA-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:19:19,7,-85,31.88217478,34.74180392,43,4.550999641418457,WIFI
42507_11111_8501771,HOT mobile,UNKNOWN;il,2017-11-10 11:19:19,0,-113,31.88217478,34.74180392,43,4.550999641418457,GSM
d4:ca:6d:12:ba:25,moni-sitton.co.il,[ESS],2017-11-10 11:19:30,1,-67,31.88288799,34.74125451,43,6.067999839782715,WIFI
54:64:d9:60:e9:5b,Dahan,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:19:41,11,-81,31.88288701,34.74124048,43,4.550999641418457,WIFI
14:ae:db:a2:2d:ad,BEZEQINT-2DA9,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:19:41,6,-87,31.88288701,34.74124048,43,4.550999641418457,WIFI
00:02:6f:cd:56:61,,[ESS],2017-11-10 11:19:44,13,-69,31.88289082,34.74123959,43,6.067999839782715,WIFI
00:78:9e:fa:12:f7,dudi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:19:46,1,-79,31.88289095,34.74123929,43,7.585000038146973,WIFI
14:ae:db:44:5c:d5,Hadad 11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:20:25,6,-85,31.88296188,34.7410909,44,6.067999839782715,WIFI
30:b5:c2:c0:66:07,yasmin,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:20:28,1,-87,31.88285848,34.74083012,44,4.550999641418457,WIFI
74:da:3c:81:66:b8,gluska,[WPA2-PSK-CCMP][ESS],2017-11-10 11:20:28,1,-83,31.88285848,34.74083012,44,4.550999641418457,WIFI
e8:de:27:85:1e:d9,TP-LINK_Extender_851ED9,[ESS],2017-11-10 11:20:28,2,-83,31.88285848,34.74083012,44,4.550999641418457,WIFI
00:02:6f:cd:56:61,,[ESS],2017-11-10 11:20:36,13,-82,31.88241525,34.74019861,41,4.550999641418457,WIFI
00:02:6f:cd:56:1f,,[ESS],2017-11-10 11:20:36,13,-86,31.88241525,34.74019861,41,4.550999641418457,WIFI
14:ae:db:44:5c:d5,Hadad 11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:20:36,6,-77,31.88241525,34.74019861,41,4.550999641418457,WIFI
14:9d:09:80:1a:95,HUAWEI-1A95,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:20:36,3,-73,31.88241525,34.74019861,41,4.550999641418457,WIFI
42507_11111_8501771,HOT mobile,UNKNOWN;il,2017-11-10 11:20:36,0,-113,31.88241525,34.74019861,41,4.550999641418457,GSM
30:b5:c2:a8:63:68,ovad,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:20:39,1,-83,31.88233739,34.74008643,40,4.550999641418457,WIFI
a0:8e:78:74:e0:12,mali1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:20:47,11,-72,31.88177638,34.73965579,39,4.550999641418457,WIFI
14:ae:db:a1:89:d5,DOR2.4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:20:47,1,-84,31.88177638,34.73965579,39,4.550999641418457,WIFI
c4:12:f5:7f:a4:21,ql-53789656_2.4,[WPA2-PSK-CCMP][ESS],2017-11-10 11:20:50,5,-79,31.88143909,34.73941831,41,6.067999839782715,WIFI
00:02:6f:cd:55:e9,,[ESS],2017-11-10 11:20:50,13,-86,31.88143909,34.73941831,41,6.067999839782715,WIFI
a0:8e:78:74:e0:12,mali1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:20:58,11,-84,31.88048058,34.73872112,39,6.067999839782715,WIFI
14:ae:db:a1:89:d5,DOR2.4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:20:58,1,-84,31.88048058,34.73872112,39,6.067999839782715,WIFI
00:0e:2e:34:f6:67,Ben,[WEP][ESS],2017-11-10 11:20:58,11,-86,31.88048058,34.73872112,39,6.067999839782715,WIFI
42507_11111_8501771,HOT mobile,UNKNOWN;il,2017-11-10 11:20:58,0,-113,31.88048058,34.73872112,39,6.067999839782715,GSM
00:02:6f:cd:55:e9,,[ESS],2017-11-10 11:21:01,13,-70,31.88014015,34.73846771,39,6.067999839782715,WIFI
00:02:6f:cd:56:d5,,[ESS],2017-11-10 11:21:01,13,-85,31.88014015,34.73846771,39,6.067999839782715,WIFI
10:be:f5:37:5d:f4,eliran,[WPA2-PSK-CCMP][ESS],2017-11-10 11:21:09,9,-87,31.87954962,34.73804044,41,4.550999641418457,WIFI
58:b6:33:32:93:68,SCHOOL,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-10 11:21:09,8,-83,31.87954962,34.73804044,41,4.550999641418457,WIFI
42507_11111_13903361,HOT mobile,UNKNOWN;il,2017-11-10 11:21:09,0,-113,31.87954962,34.73804044,41,4.550999641418457,GSM
00:02:6f:cd:55:e9,,[ESS],2017-11-10 11:21:12,13,-64,31.87928435,34.73784673,40,6.067999839782715,WIFI
00:02:6f:cd:56:d5,,[ESS],2017-11-10 11:21:12,13,-78,31.87928435,34.73784673,40,6.067999839782715,WIFI
00:78:9e:fb:6e:ab,HOTBOX-40C2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:21:12,6,-84,31.87928435,34.73784673,40,6.067999839782715,WIFI
06:ae:db:58:26:ed,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-10 11:21:12,11,-86,31.87928435,34.73784673,40,6.067999839782715,WIFI
e0:ce:c3:ef:ea:44,HOTFiber-9,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:21:12,1,-87,31.87928435,34.73784673,40,6.067999839782715,WIFI
fc:15:b4:69:41:e6,HP-Print-E6-Deskjet 4640 series,[ESS],2017-11-10 11:21:12,11,-81,31.87928435,34.73784673,40,6.067999839782715,WIFI
10:be:f5:37:5d:f4,eliran,[WPA2-PSK-CCMP][ESS],2017-11-10 11:21:20,9,-87,31.87848489,34.73725923,42,6.067999839782715,WIFI
58:b6:33:32:93:68,SCHOOL,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-10 11:21:20,8,-83,31.87848489,34.73725923,42,6.067999839782715,WIFI
10:fe:ed:53:63:5a,TP-LINK_53635A,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:21:20,10,-73,31.87848489,34.73725923,42,6.067999839782715,WIFI
b4:ee:b4:f9:94:97,ilana,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:21:20,11,-73,31.87848489,34.73725923,42,6.067999839782715,WIFI
c4:3d:c7:5a:94:9c,Bogert365,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:21:20,6,-76,31.87848489,34.73725923,42,6.067999839782715,WIFI
d0:0e:d9:18:61:45,micha uzan_2GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:21:20,11,-78,31.87848489,34.73725923,42,6.067999839782715,WIFI
74:88:8b:fd:b8:58,mv0579st,[WPA2-PSK-CCMP][ESS],2017-11-10 11:21:20,1,-78,31.87848489,34.73725923,42,6.067999839782715,WIFI
84:26:15:ec:49:93,regina,[WPA2-PSK-CCMP][ESS],2017-11-10 11:21:20,1,-80,31.87848489,34.73725923,42,6.067999839782715,WIFI
90:8d:78:55:58:6e,liron,[WPA2-PSK-CCMP][ESS],2017-11-10 11:21:20,1,-80,31.87848489,34.73725923,42,6.067999839782715,WIFI
fc:75:16:bf:17:3a,libel,[WPA2-PSK-CCMP][ESS],2017-11-10 11:21:20,6,-80,31.87848489,34.73725923,42,6.067999839782715,WIFI
7c:b7:33:97:4c:27,shuli,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:21:20,6,-82,31.87848489,34.73725923,42,6.067999839782715,WIFI
14:ae:db:38:f8:7d,perez,[WPA2-PSK-CCMP][ESS],2017-11-10 11:21:20,1,-84,31.87848489,34.73725923,42,6.067999839782715,WIFI
d8:fe:e3:01:b2:29,ANATOL,[WEP][ESS],2017-11-10 11:21:20,6,-83,31.87848489,34.73725923,42,6.067999839782715,WIFI
72:fe:e3:01:b2:2a,Bezeq Free 01B228,[ESS],2017-11-10 11:21:20,6,-83,31.87848489,34.73725923,42,6.067999839782715,WIFI
42507_11111_13903361,HOT mobile,UNKNOWN;il,2017-11-10 11:21:20,0,-113,31.87848489,34.73725923,42,6.067999839782715,GSM
90:8d:78:55:58:6e,liron,[WPA2-PSK-CCMP][ESS],2017-11-10 11:21:22,1,-70,31.87828608,34.73709838,43,7.585000038146973,WIFI
40:65:a3:25:6f:f2,Anat7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:21:22,11,-78,31.87828608,34.73709838,43,7.585000038146973,WIFI
00:0e:f4:de:02:57,Home,[WPA2-PSK-CCMP][ESS],2017-11-10 11:21:22,6,-83,31.87828608,34.73709838,43,7.585000038146973,WIFI
14:ae:db:c8:88:f5,RedHead,[WPA2-PSK-CCMP][ESS],2017-11-10 11:21:22,1,-81,31.87828608,34.73709838,43,7.585000038146973,WIFI
06:ae:db:37:e8:f5,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-10 11:21:22,11,-84,31.87828608,34.73709838,43,7.585000038146973,WIFI
62:45:b6:0b:87:87,,[WEP][ESS],2017-11-10 11:21:22,6,-79,31.87828608,34.73709838,43,7.585000038146973,WIFI
00:02:6f:cd:55:e9,,[ESS],2017-11-10 11:21:31,13,-64,31.87751611,34.73654239,41,7.585000038146973,WIFI
00:02:6f:cd:56:d5,,[ESS],2017-11-10 11:21:31,13,-78,31.87751611,34.73654239,41,7.585000038146973,WIFI
58:70:c6:02:4e:d8,CC32,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:21:31,7,-66,31.87751611,34.73654239,41,7.585000038146973,WIFI
c4:12:f5:fa:90:9c,Shlomi,[WPA2-PSK-CCMP][ESS],2017-11-10 11:21:31,6,-79,31.87751611,34.73654239,41,7.585000038146973,WIFI
14:ae:db:3f:62:0a,Gabi14,[WPA2-PSK-CCMP][ESS],2017-11-10 11:21:31,5,-81,31.87751611,34.73654239,41,7.585000038146973,WIFI
04:a1:51:c9:79:81,BezeqNGN_00377E_2.4GHz_1,[WPS][ESS],2017-11-10 11:21:31,1,-81,31.87751611,34.73654239,41,7.585000038146973,WIFI
42507_11111_13903369,HOT mobile,UNKNOWN;il,2017-11-10 11:21:31,0,-113,31.87751611,34.73654239,41,7.585000038146973,GSM
d0:84:b0:93:38:bd,DASHIMON,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:21:33,11,-78,31.87742747,34.7364496,42,7.585000038146973,WIFI
74:da:38:a7:7d:b4,EdimaxAPb4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:21:33,2,-85,31.87742747,34.7364496,42,7.585000038146973,WIFI
00:1b:9e:7a:4f:77,uri8,[WEP][ESS],2017-11-10 11:21:33,6,-84,31.87742747,34.7364496,42,7.585000038146973,WIFI
ac:f1:df:9d:c5:e9,eluz,[WPA2-PSK-CCMP][ESS],2017-11-10 11:21:42,1,-82,31.87662857,34.73588059,43,4.550999641418457,WIFI
ac:f1:df:9d:c5:e9,eluz,[WPA2-PSK-CCMP][ESS],2017-11-10 11:21:44,1,-75,31.87641722,34.73572399,44,4.550999641418457,WIFI
00:18:25:16:d1:b0,Yavne@Cheburashka@Water,[WPA2-PSK-CCMP][ESS],2017-11-10 11:21:44,1,-79,31.87641722,34.73572399,44,4.550999641418457,WIFI
00:1a:dd:e2:00:64,Wirless-Afikim,[ESS],2017-11-10 11:21:44,11,-85,31.87641722,34.73572399,44,4.550999641418457,WIFI
42507_11111_13903369,HOT mobile,UNKNOWN;il,2017-11-10 11:21:44,0,-113,31.87641722,34.73572399,44,4.550999641418457,GSM
a4:2b:b0:b0:6b:e8,A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:21:48,1,-81,31.87603534,34.73544287,46,4.550999641418457,WIFI
00:e0:20:4d:91:2f,WiFi-Repeater,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:21:48,13,-84,31.87603534,34.73544287,46,4.550999641418457,WIFI
00:23:cd:16:74:da,Rehani_2,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:21:50,10,-76,31.87588492,34.73533107,43,4.550999641418457,WIFI
ac:f1:df:9d:c5:e9,eluz,[WPA2-PSK-CCMP][ESS],2017-11-10 11:22:04,1,-80,31.87566355,34.73408888,48,4.550999641418457,WIFI
00:18:25:16:d1:b0,Yavne@Cheburashka@Water,[WPA2-PSK-CCMP][ESS],2017-11-10 11:22:04,1,-69,31.87566355,34.73408888,48,4.550999641418457,WIFI
00:1a:dd:e2:00:64,Wirless-Afikim,[ESS],2017-11-10 11:22:04,11,-85,31.87566355,34.73408888,48,4.550999641418457,WIFI
a4:2b:b0:b0:6b:e8,A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:22:04,1,-83,31.87566355,34.73408888,48,4.550999641418457,WIFI
00:e0:20:4d:91:2f,WiFi-Repeater,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:22:04,13,-84,31.87566355,34.73408888,48,4.550999641418457,WIFI
00:23:cd:16:74:da,Rehani_2,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:22:04,10,-76,31.87566355,34.73408888,48,4.550999641418457,WIFI
14:ae:db:4d:28:dd,bar.ami,[WPA2-PSK-CCMP][ESS],2017-11-10 11:22:04,11,-82,31.87566355,34.73408888,48,4.550999641418457,WIFI
00:18:25:02:73:00,TP-LINK13,[ESS],2017-11-10 11:22:04,9,-75,31.87566355,34.73408888,48,4.550999641418457,WIFI
42507_11111_13903369,HOT mobile,UNKNOWN;il,2017-11-10 11:22:04,0,-113,31.87566355,34.73408888,48,4.550999641418457,GSM
00:18:25:03:68:40,TP-LINK14,[ESS],2017-11-10 11:22:06,6,-77,31.87574757,34.73382596,49,4.550999641418457,WIFI
00:02:6f:cd:56:cf,,[ESS],2017-11-10 11:22:06,13,-78,31.87574757,34.73382596,49,4.550999641418457,WIFI
00:18:25:16:d1:b0,Yavne@Cheburashka@Water,[WPA2-PSK-CCMP][ESS],2017-11-10 11:22:15,1,-69,31.87614057,34.73250845,50,4.550999641418457,WIFI
00:e0:20:4d:91:2f,WiFi-Repeater,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:22:15,13,-84,31.87614057,34.73250845,50,4.550999641418457,WIFI
14:ae:db:4d:28:dd,bar.ami,[WPA2-PSK-CCMP][ESS],2017-11-10 11:22:15,11,-82,31.87614057,34.73250845,50,4.550999641418457,WIFI
